"","Exp","Dist","Dia","Turno","Long","Lat","TipVeh","Sexo","Edad","TipPer","Vict","gravedad","TipAcc"
"4622","2018S003654    ","Horta-Guinardó","Divendres","Matí",2.159533,41.437787,"Cotxe","Home",40,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4623","2018S003655    ","Sant Martí","Divendres","Matí",2.181123,41.407749,"Motocicleta","Home",19,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4624","2018S003656    ","Sants-Montjuïc","Divendres","Matí",2.130512,41.377451,"Motocicleta","Home",48,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4625","2018S003657    ","Ciutat Vella","Divendres","Matí",2.17225,41.377243,"Cotxe","Home",29,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4626","2018S003658    ","Sants-Montjuïc","Divendres","Matí",2.135343,41.36511,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4627","2018S003659    ","Les Corts","Divendres","Matí",2.107841,41.38302,"Motocicleta","Dona",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4628","2018S003660    ","Sant Martí","Divendres","Matí",2.197259,41.393964,"Cotxe","Dona",74,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4629","2018S003660    ","Sant Martí","Divendres","Matí",2.197259,41.393964,"Cotxe","Home",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4630","2018S003662    ","Sant Andreu","Divendres","Matí",2.191189,41.415444,"Motocicleta","Home",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4631","2018S003663    ","Horta-Guinardó","Divendres","Matí",2.156709,41.420871,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"4632","2018S003664    ","Sants-Montjuïc","Divendres","Matí",2.117136,41.326796,"Motocicleta","Home",57,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4633","2018S003665    ","Les Corts","Divendres","Matí",2.128101,41.382378,"Motocicleta","Home",47,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"4634","2018S003666    ","Eixample","Divendres","Matí",2.186702,41.399512,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4635","2018S003666    ","Eixample","Divendres","Matí",2.186702,41.399512,"Motocicleta","Home",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4636","2018S003667    ","Eixample","Divendres","Matí",2.149606,41.394029,"Motocicleta","Home",70,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4637","2018S003668    ","Sants-Montjuïc","Divendres","Matí",2.145109,41.368274,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4638","2018S003669    ","Sant Martí","Divendres","Matí",2.198342,41.410089,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4639","2018S003670    ","Sants-Montjuïc","Divendres","Matí",2.13963,41.35532,"Motocicleta","Home",57,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4640","2018S003671    ","Eixample","Divendres","Matí",2.176586,41.400922,"Bicicleta","Dona",62,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4641","2018S003672    ","Gràcia","Dijous","Matí",2.160542,41.403046,"Bicicleta","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4642","2018S003673    ","Eixample","Divendres","Matí",2.152158,41.37764,"Motocicleta","Dona",49,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4643","2018S003674    ","Horta-Guinardó","Divendres","Tarda",2.180453,41.41579,"Motocicleta","Home",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4644","2018S003675    ","Eixample","Divendres","Matí",2.166376,41.393276,"Motocicleta","Home",64,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4645","2018S003676    ","Sant Martí","Divendres","Tarda",2.201804,41.415235,"Cotxe","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4646","2018S003676    ","Sant Martí","Divendres","Tarda",2.201804,41.415235,"Cotxe","Dona",17,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4647","2018S003677    ","Sarrià-Sant Gervasi","Divendres","Tarda",2.13912,41.406162,"Motocicleta","Dona",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4648","2018S003678    ","Eixample","Divendres","Tarda",2.169508,41.390021,"Cotxe","Home",48,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Atropellament"
"4649","2018S003679    ","Sants-Montjuïc","Divendres","Tarda",2.174158,41.370173,"Cotxe","Dona",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4650","2018S003679    ","Sants-Montjuïc","Divendres","Tarda",2.174158,41.370173,"Cotxe","Dona",80,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4651","2018S003679    ","Sants-Montjuïc","Divendres","Tarda",2.174158,41.370173,"Cotxe","Dona",77,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4652","2018S003681    ","Nou Barris","Divendres","Matí",2.166573,41.441559,"Cotxe","Dona",19,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4653","2018S003681    ","Nou Barris","Divendres","Matí",2.166573,41.441559,"Cotxe","Dona",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4654","2018S003681    ","Nou Barris","Divendres","Matí",2.166573,41.441559,"Cotxe","Home",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4655","2018S003681    ","Nou Barris","Divendres","Matí",2.166573,41.441559,"Cotxe","Dona",18,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4656","2018S003682    ","Eixample","Divendres","Tarda",2.177702,41.408616,"Bicicleta","Dona",52,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4657","2018S003683    ","Eixample","Divendres","Tarda",2.159596,41.384772,"Motocicleta","Home",51,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4658","2018S003684    ","Eixample","Divendres","Tarda",2.160325,41.387777,"Motocicleta","Dona",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4659","2018S003685    ","Sants-Montjuïc","Divendres","Tarda",2.150194,41.372689,"Motocicleta","Dona",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4660","2018S003686    ","Sarrià-Sant Gervasi","Divendres","Tarda",2.124189,41.39959,"Motocicleta","Home",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4661","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Cotxe","Home",19,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4662","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Cotxe","Home",19,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió frontal"
"4663","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Cotxe","Home",19,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"4664","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Motocicleta","Home",24,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió fronto-lateral"
"4665","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Motocicleta","Home",24,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió frontal"
"4666","2018S003687    ","Sant Martí","Divendres","Tarda",2.193796,41.406675,"Motocicleta","Home",24,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Xoc"
"4667","2018S003688    ","Sants-Montjuïc","Divendres","Tarda",2.125569,41.341339,"Motocicleta","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4668","2018S003689    ","Sant Martí","Divendres","Tarda",2.205282,41.401369,"Motocicleta","Dona",36,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Caiguda interior vehicle"
"4669","2018S003690    ","Eixample","Divendres","Tarda",2.1585,41.392446,"Motocicleta","Home",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4670","2018S003691    ","Eixample","Divendres","Nit",2.160705,41.397055,"Cotxe","Home",66,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4671","2018S003692    ","Les Corts","Divendres","Nit",2.1324,41.380835,"Motocicleta","Home",28,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió fronto-lateral"
"4672","2018S003693    ","Sants-Montjuïc","Divendres","Nit",2.144047,41.378384,"Cotxe","Dona",66,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4673","2018S003694    ","Nou Barris","Dissabte","Nit",2.166306,41.43925,"Motocicleta","Home",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4674","2018S003694    ","Nou Barris","Dissabte","Nit",2.166306,41.43925,"Motocicleta","Home",21,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4675","2018S003696    ","Sant Martí","Dissabte","Matí",2.206676,41.405302,"Bicicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"4676","2018S003697    ","Horta-Guinardó","Dissabte","Matí",2.169689,41.423023,"Cotxe","Dona",71,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4677","2018S003697    ","Horta-Guinardó","Dissabte","Matí",2.169689,41.423023,"Cotxe","Dona",71,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"4678","2018S003698    ","Ciutat Vella","Dissabte","Matí",2.171236,41.380753,"Bicicleta","Dona",92,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4679","2018S003699    ","Eixample","Dissabte","Matí",2.175004,41.402269,"Motocicleta","Home",47,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4680","2018S003700    ","Eixample","Dissabte","Matí",2.180711,41.405612,"Motocicleta","Home",48,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Altres"
"4681","2018S003700    ","Eixample","Dissabte","Matí",2.180711,41.405612,"Motocicleta","Home",30,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Altres"
"4682","2018S003701    ","Horta-Guinardó","Dissabte","Matí",2.143276,41.42724,"Motocicleta","Home",45,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4683","2018S003701    ","Horta-Guinardó","Dissabte","Matí",2.143276,41.42724,"Cotxe","Dona",39,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4684","2018S003701    ","Horta-Guinardó","Dissabte","Matí",2.143276,41.42724,"Cotxe","Home",37,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4685","2018S003701    ","Horta-Guinardó","Dissabte","Matí",2.143276,41.42724,"Cotxe","Dona",7,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4686","2018S003702    ","Eixample","Dissabte","Matí",2.170988,41.391485,"Altres","Home",51,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4687","2018S003703    ","Les Corts","Dissabte","Matí",2.140323,41.391124,"Motocicleta","Home",24,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4688","2018S003704    ","Eixample","Dissabte","Tarda",2.175386,41.392738,"Motocicleta","Dona",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"4689","2018S003706    ","Gràcia","Dissabte","Tarda",2.169077,41404,"Cotxe","Dona",57,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4690","2018S003706    ","Gràcia","Dissabte","Tarda",2.169077,41404,"Cotxe","Home",50,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4691","2018S003706    ","Gràcia","Dissabte","Tarda",2.169077,41404,"Cotxe","Home",23,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4692","2018S003707    ","Ciutat Vella","Dissabte","Tarda",2.180044,41.382832,"Motocicleta","Home",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4693","2018S003707    ","Ciutat Vella","Dissabte","Tarda",2.180044,41.382832,"Motocicleta","Home",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"4694","2018S003708    ","Sant Martí","Dissabte","Tarda",2.201517,41.391675,"Motocicleta","Home",49,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4695","2018S003709    ","Eixample","Dissabte","Tarda",2.167049,41.390416,"Motocicleta","Home",44,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4696","2018S003709    ","Eixample","Dissabte","Tarda",2.167049,41.390416,"Motocicleta","Dona",32,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4697","2018S003710    ","Nou Barris","Dissabte","Tarda",2.181382,41.447861,"Cotxe","Home",66,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4698","2018S003711    ","Eixample","Dissabte","Tarda",2.162147,41.386125,"Cotxe","Dona",23,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4699","2018S003711    ","Eixample","Dissabte","Tarda",2.162147,41.386125,"Cotxe","Home",24,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"4700","2018S003712    ","Eixample","Dissabte","Tarda",2.163803,41.393036,"Motocicleta","Home",37,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4701","2018S003713    ","Sant Martí","Dissabte","Tarda",2.178781,41.41293,"Motocicleta","Home",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4702","2018S003715    ","Sant Martí","Diumenge","Nit",2.195536,41.38997,"Cotxe","Dona",26,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4703","2018S003715    ","Sant Martí","Diumenge","Nit",2.195536,41.38997,"Cotxe","Dona",28,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4704","2018S003715    ","Sant Martí","Diumenge","Nit",2.195536,41.38997,"Cotxe","Dona",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4705","2018S003715    ","Sant Martí","Diumenge","Nit",2.195536,41.38997,"Cotxe","Dona",30,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"4706","2018S003716    ","Ciutat Vella","Diumenge","Nit",2.174044,41.379968,"Cotxe","Dona",23,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"4707","2018S003717    ","Sants-Montjuïc","Diumenge","Nit",2.138494,41.366705,"Cotxe","Dona",48,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4708","2018S003719    ","Sarrià-Sant Gervasi","Diumenge","Matí",2.126969,41.411103,"Motocicleta","Dona",38,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4709","2018S003720    ","Eixample","Diumenge","Matí",2.175501,41.406961,"Motocicleta","Home",42,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4710","2018S003721    ","Sants-Montjuïc","Diumenge","Matí",2.162751,41.371378,"Cotxe","Dona",20,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"4711","2018S003722    ","Eixample","Diumenge","Matí",2.180009,41.403541,"Motocicleta","Home",48,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4712","2018S003722    ","Eixample","Diumenge","Matí",2.180009,41.403541,"Motocicleta","Home",45,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4713","2018S003723    ","Les Corts","Diumenge","Matí",2.108037,41.378503,"Cotxe","Dona",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4714","2018S003724    ","Horta-Guinardó","Diumenge","Tarda",2.158594,41.42942,"Motocicleta","Home",17,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"4715","2018S003725    ","Ciutat Vella","Dissabte","Tarda",2.174743,41.38684,"Autobús","Dona",55,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda interior vehicle"
"4716","2018S003726    ","Sant Martí","Diumenge","Tarda",2.211259,41.397949,"Bicicleta","Home",20,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4717","2018S003727    ","Eixample","Diumenge","Tarda",2.16044,41.385987,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4718","2018S003728    ","Horta-Guinardó","Diumenge","Tarda",2.157205,41.42708,"Motocicleta","Home",59,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4719","2018S003730    ","Les Corts","Diumenge","Tarda",2.128101,41.382378,"Motocicleta","Dona",27,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió frontal"
"4720","2018S003731    ","Nou Barris","Diumenge","Tarda",2.176155,41.44538,"Cotxe","Dona",21,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4721","2018S003731    ","Nou Barris","Diumenge","Tarda",2.176155,41.44538,"Cotxe","Dona",41,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"4722","2018S003732    ","Eixample","Diumenge","Tarda",2.182427,41.40007,"Cotxe","Dona",57,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"4723","2018S003733    ","Sant Martí","Diumenge","Tarda",2.210348,41.399862,"Bicicleta","Home",20,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"4724","2018S003734    ","Sarrià-Sant Gervasi","Diumenge","Tarda",2.147458,41.397708,"Motocicleta","Dona",27,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"4725","2018S003735    ","Sant Martí","Diumenge","Tarda",2.198173,41.389686,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"4726","2018S003735    ","Sant Martí","Diumenge","Tarda",2.198173,41.389686,"Motocicleta","Dona",28,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
